season,team_abbreviation,team_city,player_name,pts,reb,ast,stl,blk,game_id,pts_per_game,reb_per_game,ast_per_game,team
2003,DET,Detroit,Tremaine Fowlkes,44.0,53.0,14.0,9.0,3.0,41,1.0731707317073171,1.2926829268292683,0.34146341463414637,底特律活塞
2003,DET,Detroit,Zeljko Rebraca,66.0,49.0,4.0,5.0,9.0,44,1.5,1.1136363636363635,0.09090909090909091,底特律活塞
2003,GSW,Golden State,Adonal Foyle,137.0,167.0,17.0,6.0,46.0,66,2.0757575757575757,2.5303030303030303,0.25757575757575757,金州勇士
2003,GSW,Golden State,Avery Johnson,212.0,33.0,111.0,26.0,3.0,81,2.617283950617284,0.4074074074074074,1.3703703703703705,金州勇士
2003,GSW,Golden State,Brian Cardinal,733.0,317.0,103.0,66.0,20.0,82,8.939024390243903,3.8658536585365852,1.2560975609756098,金州勇士
2003,GSW,Golden State,Calbert Cheaney,603.0,260.0,136.0,60.0,12.0,82,7.353658536585366,3.1707317073170733,1.6585365853658536,金州勇士
2003,GSW,Golden State,Cherokee Parks,12.0,10.0,1.0,0.0,3.0,20,0.6,0.5,0.05,金州勇士
2003,GSW,Golden State,Clifford Robinson,967.0,322.0,271.0,68.0,73.0,82,11.792682926829269,3.926829268292683,3.3048780487804876,金州勇士
2003,GSW,Golden State,Dan Langhi,6.0,3.0,0.0,0.0,0.0,8,0.75,0.375,0.0,金州勇士
2003,GSW,Golden State,Erick Dampier,913.0,887.0,60.0,33.0,137.0,75,12.173333333333334,11.826666666666666,0.8,金州勇士
2003,GSW,Golden State,J.R. Bremer,8.0,3.0,12.0,0.0,0.0,17,0.47058823529411764,0.17647058823529413,0.7058823529411765,金州勇士
2003,GSW,Golden State,Jason Richardson,1461.0,524.0,226.0,86.0,41.0,82,17.817073170731707,6.390243902439025,2.7560975609756095,金州勇士
2003,GSW,Golden State,Mickael Pietrus,279.0,119.0,27.0,32.0,12.0,77,3.6233766233766236,1.5454545454545454,0.35064935064935066,金州勇士
2003,GSW,Golden State,Mike Dunleavy,877.0,442.0,220.0,68.0,13.0,82,10.695121951219512,5.390243902439025,2.682926829268293,金州勇士
2003,GSW,Golden State,Nick Van Exel,490.0,104.0,206.0,20.0,2.0,50,9.8,2.08,4.12,金州勇士
2003,GSW,Golden State,Popeye Jones,0.0,1.0,0.0,0.0,0.0,58,0.0,0.017241379310344827,0.0,金州勇士
2003,GSW,Golden State,Rusty LaRue,4.0,3.0,2.0,2.0,0.0,5,0.8,0.6,0.4,金州勇士
2003,GSW,Golden State,Sean Lampley,34.0,11.0,2.0,0.0,1.0,14,2.4285714285714284,0.7857142857142857,0.14285714285714285,金州勇士
2003,GSW,Golden State,Speedy Claxton,634.0,156.0,267.0,97.0,9.0,68,9.323529411764707,2.2941176470588234,3.926470588235294,金州勇士
2003,GSW,Golden State,Troy Murphy,279.0,173.0,20.0,12.0,17.0,43,6.488372093023256,4.023255813953488,0.46511627906976744,金州勇士
2003,HOU,Houston,Adrian Griffin,11.0,19.0,10.0,7.0,2.0,23,0.4782608695652174,0.8260869565217391,0.43478260869565216,侯斯頓火箭
2003,HOU,Houston,Alex Scales,27.0,3.0,1.0,3.0,1.0,2,13.5,1.5,0.5,侯斯頓火箭
2003,HOU,Houston,Alton Ford,15.0,11.0,3.0,0.0,1.0,26,0.5769230769230769,0.4230769230769231,0.11538461538461539,侯斯頓火箭
2003,HOU,Houston,Bostjan Nachbar,167.0,90.0,34.0,16.0,14.0,89,1.8764044943820224,1.0112359550561798,0.38202247191011235,侯斯頓火箭
2003,HOU,Houston,Charles Oakley,9.0,5.0,2.0,0.0,0.0,10,0.9,0.5,0.2,侯斯頓火箭
2003,HOU,Houston,Clar. Weatherspoon,214.0,158.0,17.0,22.0,13.0,57,3.754385964912281,2.7719298245614037,0.2982456140350877,侯斯頓火箭
2003,HOU,Houston,Cuttino Mobley,1334.0,386.0,273.0,111.0,36.0,87,15.333333333333334,4.436781609195402,3.1379310344827585,侯斯頓火箭
2003,HOU,Houston,Eddie Griffin,7.0,5.0,0.0,1.0,0.0,1,7.0,5.0,0.0,侯斯頓火箭
2003,HOU,Houston,Eric Piatkowski,214.0,76.0,26.0,16.0,5.0,76,2.8157894736842106,1.0,0.34210526315789475,侯斯頓火箭
2003,HOU,Houston,Gabe Muoneke,20.0,6.0,2.0,0.0,0.0,2,10.0,3.0,1.0,侯斯頓火箭
2003,HOU,Houston,Jameel Watkins,4.0,3.0,0.0,2.0,1.0,1,4.0,3.0,0.0,侯斯頓火箭
2003,HOU,Houston,Jim Jackson,1107.0,540.0,236.0,92.0,24.0,88,12.579545454545455,6.136363636363637,2.6818181818181817,侯斯頓火箭
2003,HOU,Houston,John Amaechi,12.0,6.0,0.0,1.0,0.0,28,0.42857142857142855,0.21428571428571427,0.0,侯斯頓火箭
2003,HOU,Houston,Kelvin Cato,461.0,523.0,75.0,57.0,102.0,79,5.8354430379746836,6.620253164556962,0.9493670886075949,侯斯頓火箭
2003,HOU,Houston,Mark Jackson,105.0,73.0,124.0,19.0,1.0,49,2.142857142857143,1.489795918367347,2.5306122448979593,侯斯頓火箭
2003,HOU,Houston,Maurice Taylor,911.0,400.0,112.0,43.0,48.0,81,11.246913580246913,4.938271604938271,1.382716049382716,侯斯頓火箭
2003,HOU,Houston,Mike Wilks,62.0,19.0,20.0,5.0,0.0,52,1.1923076923076923,0.36538461538461536,0.38461538461538464,侯斯頓火箭
2003,HOU,Houston,Moochie Norris,91.0,34.0,55.0,18.0,2.0,32,2.84375,1.0625,1.71875,侯斯頓火箭
2003,HOU,Houston,Peter Cornell,12.0,6.0,1.0,1.0,1.0,2,6.0,3.0,0.5,侯斯頓火箭
2003,HOU,Houston,Scott Padgett,205.0,142.0,23.0,13.0,14.0,87,2.3563218390804597,1.632183908045977,0.26436781609195403,侯斯頓火箭
